cell_type,gene_id
Vascular_WOX4,Solyc01g101160
Vascular_WOX4,Solyc01g102270
Vascular_WOX4,Solyc01g103120
Vascular_WOX4,Solyc01g103185
Vascular_WOX4,Solyc01g103310
Vascular_WOX4,Solyc01g103400
Vascular_WOX4,Solyc01g103510
Vascular_WOX4,Solyc01g104060
Vascular_WOX4,Solyc01g104160
Vascular_WOX4,Solyc01g104320
Vascular_WOX4,Solyc01g104430
Vascular_WOX4,Solyc01g104432
Vascular_WOX4,Solyc01g105180
Vascular_WOX4,Solyc01g105510
Vascular_WOX4,Solyc01g107270
Vascular_WOX4,Solyc01g107940
Vascular_WOX4,Solyc01g108130
Vascular_WOX4,Solyc01g108150
Vascular_WOX4,Solyc01g108410
Vascular_WOX4,Solyc01g109010
Vascular_WOX4,Solyc01g109210
Vascular_WOX4,Solyc01g111460
Vascular_WOX4,Solyc01g111890
Vascular_WOX4,Solyc01g112070
Vascular_WOX4,Solyc01g112130
Vascular_WOX4,Solyc01g112140
Vascular_WOX4,Solyc02g043810
Vascular_WOX4,Solyc02g005110
Vascular_WOX4,Solyc02g005140
Vascular_WOX4,Solyc02g005200
Vascular_WOX4,Solyc02g005320
Vascular_WOX4,Solyc02g005423
Vascular_WOX4,Solyc02g014187
Vascular_WOX4,Solyc02g021270
Vascular_WOX4,Solyc02g030130
Vascular_WOX4,Solyc02g032660
Vascular_WOX4,Solyc00g007160
Vascular_WOX4,Solyc02g061940
Vascular_WOX4,Solyc02g064590
Vascular_WOX4,Solyc02g064595
Vascular_WOX4,Solyc02g064800
Vascular_WOX4,Solyc02g064802
Vascular_WOX4,Solyc02g065300
Vascular_WOX4,Solyc02g066940
Vascular_WOX4,Solyc02g066980
Vascular_WOX4,Solyc02g067060
Vascular_WOX4,Solyc02g067120
Vascular_WOX4,Solyc02g067210
Vascular_WOX4,Solyc02g067480
Vascular_WOX4,Solyc02g067520
Vascular_WOX4,Solyc02g068040
Vascular_WOX4,Solyc02g068365
Vascular_WOX4,Solyc02g068795
Vascular_WOX4,Solyc02g068820
Vascular_WOX4,Solyc02g068830
Vascular_WOX4,Solyc02g068863
Vascular_WOX4,Solyc02g068910
Vascular_WOX4,Solyc02g069800
Vascular_WOX4,Solyc02g069880
Vascular_WOX4,Solyc02g070220
Vascular_WOX4,Solyc02g070845
Vascular_WOX4,Solyc02g070855
Vascular_WOX4,Solyc02g070877
Vascular_WOX4,Solyc02g071250
Vascular_WOX4,Solyc02g071285
Vascular_WOX4,Solyc02g071830
Vascular_WOX4,Solyc02g076660
Vascular_WOX4,Solyc02g077460
Vascular_WOX4,Solyc02g078010
Vascular_WOX4,Solyc02g078490
Vascular_WOX4,Solyc02g079730
Vascular_WOX4,Solyc02g080040
Vascular_WOX4,Solyc02g081420
Vascular_WOX4,Solyc02g081530
Vascular_WOX4,Solyc02g081620
Vascular_WOX4,Solyc02g081650
Vascular_WOX4,Solyc02g081850
Vascular_WOX4,Solyc02g081860
Vascular_WOX4,Solyc02g082160
Vascular_WOX4,Solyc02g082440
Vascular_WOX4,Solyc02g082550
Vascular_WOX4,Solyc02g082557
Vascular_WOX4,Solyc02g082613
Vascular_WOX4,Solyc02g082770
Vascular_WOX4,Solyc02g082880
Vascular_WOX4,Solyc02g083020
Vascular_WOX4,Solyc02g083140
Vascular_WOX4,Solyc02g083170
Vascular_WOX4,Solyc02g083200
Vascular_WOX4,Solyc02g083220
Vascular_WOX4,Solyc02g083280
Vascular_WOX4,Solyc02g083490
Vascular_WOX4,Solyc02g084167
Vascular_WOX4,Solyc02g084190
Vascular_WOX4,Solyc02g084410
Vascular_WOX4,Solyc02g085310
Vascular_WOX4,Solyc02g085315
Vascular_WOX4,Solyc02g085400
Vascular_WOX4,Solyc02g085420
Vascular_WOX4,Solyc02g086440
Vascular_WOX4,Solyc02g086650
Vascular_WOX4,Solyc02g086750
Vascular_WOX4,Solyc02g086970
Vascular_WOX4,Solyc02g087360
Vascular_WOX4,Solyc02g087430
Vascular_WOX4,Solyc02g087840
Vascular_WOX4,Solyc02g087950
Vascular_WOX4,Solyc02g088117
Vascular_WOX4,Solyc02g088120
Vascular_WOX4,Solyc02g088350
Vascular_WOX4,Solyc02g088517
Vascular_WOX4,Solyc02g088940
Vascular_WOX4,Solyc02g088945
Vascular_WOX4,Solyc02g088950
Vascular_WOX4,Solyc02g088954
Vascular_WOX4,Solyc02g089010
Vascular_WOX4,Solyc02g089300
Vascular_WOX4,Solyc02g089330
Vascular_WOX4,Solyc02g089340
Vascular_WOX4,Solyc02g089493
Vascular_WOX4,Solyc02g089520
Vascular_WOX4,Solyc02g090260
Vascular_WOX4,Solyc02g090267
Vascular_WOX4,Solyc02g090450
Vascular_WOX4,Solyc02g090470
Vascular_WOX4,Solyc02g091030
Vascular_WOX4,Solyc02g091270
Vascular_WOX4,Solyc02g091500
Vascular_WOX4,Solyc02g091620
Vascular_WOX4,Solyc02g091740
Vascular_WOX4,Solyc02g092620
Vascular_WOX4,Solyc02g092930
Vascular_WOX4,Solyc02g093030
Vascular_WOX4,Solyc02g093320
Vascular_WOX4,Solyc02g094350
Vascular_WOX4,Solyc03g005000
Vascular_WOX4,Solyc03g005050
Vascular_WOX4,Solyc03g005280
Vascular_WOX4,Solyc03g006500
Vascular_WOX4,Solyc03g006717
Vascular_WOX4,Solyc03g007560
Vascular_WOX4,Solyc03g007820
Vascular_WOX4,Solyc03g007940
Vascular_WOX4,Solyc03g025400
Vascular_WOX4,Solyc03g025480
Vascular_WOX4,Solyc03g025530
Vascular_WOX4,Solyc03g025900
Vascular_WOX4,Solyc03g026200
Vascular_WOX4,Solyc03g026240
Vascular_WOX4,Solyc03g031780
Vascular_WOX4,Solyc03g032140
Vascular_WOX4,Solyc03g033360
Vascular_WOX4,Solyc03g033470
Vascular_WOX4,Solyc03g033830
Vascular_WOX4,Solyc03g034206
Vascular_WOX4,Solyc03g043610
Vascular_WOX4,Solyc03g043620
Vascular_WOX4,Solyc03g044273
Vascular_WOX4,Solyc03g044370
Vascular_WOX4,Solyc03g044620
Vascular_WOX4,Solyc03g046450
Vascular_WOX4,Solyc03g046570
Vascular_WOX4,Solyc03g046596
Vascular_WOX4,Solyc03g071650
Vascular_WOX4,Solyc03g058930
Vascular_WOX4,Solyc03g061655
Vascular_WOX4,Solyc03g062910
Vascular_WOX4,Solyc03g063390
Vascular_WOX4,Solyc03g063480
Vascular_WOX4,Solyc03g077920
Vascular_WOX4,Solyc03g078000
Vascular_WOX4,Solyc03g078120
Vascular_WOX4,Solyc03g078210
Vascular_WOX4,Solyc03g078230
Vascular_WOX4,Solyc03g078270
Vascular_WOX4,Solyc03g078570
Vascular_WOX4,Solyc03g078580
Vascular_WOX4,Solyc03g080140
Vascular_WOX4,Solyc03g082367
Vascular_WOX4,Solyc03g082740
Vascular_WOX4,Solyc03g083000
Vascular_WOX4,Solyc03g083140
Vascular_WOX4,Solyc03g083170
Vascular_WOX4,Solyc03g083665
Vascular_WOX4,Solyc03g093350
Vascular_WOX4,Solyc03g093620
Vascular_WOX4,Solyc03g095370
Vascular_WOX4,Solyc03g096300
Vascular_WOX4,Solyc03g096870
Vascular_WOX4,Solyc03g097000
Vascular_WOX4,Solyc03g098420
Vascular_WOX4,Solyc03g019910
Vascular_WOX4,Solyc03g019877
Vascular_WOX4,Solyc03g110930
Vascular_WOX4,Solyc03g111000
Vascular_WOX4,Solyc03g111080
Vascular_WOX4,Solyc03g111793
Vascular_WOX4,Solyc03g112260
Vascular_WOX4,Solyc03g112350
Vascular_WOX4,Solyc03g112357
Vascular_WOX4,Solyc03g113140
Vascular_WOX4,Solyc03g113750
Vascular_WOX4,Solyc03g114330
Vascular_WOX4,Solyc03g114750
Vascular_WOX4,Solyc03g115180
Vascular_WOX4,Solyc03g115190
Vascular_WOX4,Solyc03g115200
Vascular_WOX4,Solyc03g116590
Vascular_WOX4,Solyc03g117040
Vascular_WOX4,Solyc03g117090
Vascular_WOX4,Solyc03g117210
Vascular_WOX4,Solyc03g117250
Vascular_WOX4,Solyc03g117370
Vascular_WOX4,Solyc03g117640
Vascular_WOX4,Solyc03g117690
Vascular_WOX4,Solyc03g117900
Vascular_WOX4,Solyc03g118570
Vascular_WOX4,Solyc03g121010
Vascular_WOX4,Solyc03g121660
Vascular_WOX4,Solyc03g121870
Vascular_WOX4,Solyc03g123950
Vascular_WOX4,Solyc04g005070
Vascular_WOX4,Solyc04g005210
Vascular_WOX4,Solyc04g005290
Vascular_WOX4,Solyc04g005830
Vascular_WOX4,Solyc04g007110
Vascular_WOX4,Solyc04g007705
Vascular_WOX4,Solyc04g007760
Vascular_WOX4,Solyc04g008390
Vascular_WOX4,Solyc04g008410
Vascular_WOX4,Solyc04g009220
Vascular_WOX4,Solyc04g009470
Vascular_WOX4,Solyc04g009473
Vascular_WOX4,Solyc04g010235
Vascular_WOX4,Solyc04g011385
Vascular_WOX4,Solyc04g012080
Vascular_WOX4,Solyc04g014400
Vascular_WOX4,Solyc04g014730
Vascular_WOX4,Solyc04g014910
Vascular_WOX4,Solyc04g014960
Vascular_WOX4,Solyc04g016015
Vascular_WOX4,Solyc04g016050
Vascular_WOX4,Solyc04g016540
Vascular_WOX4,Solyc04g018100
Vascular_WOX4,Solyc04g039960
Vascular_WOX4,Solyc04g026223
Vascular_WOX4,Solyc04g026020
Vascular_WOX4,Solyc04g025750
Vascular_WOX4,Solyc04g025290
Vascular_WOX4,Solyc04g024880
Vascular_WOX4,Solyc04g045600
Vascular_WOX4,Solyc04g047727
Vascular_WOX4,Solyc04g050160
Vascular_WOX4,Solyc04g050470
Vascular_WOX4,Solyc04g050760
Vascular_WOX4,Solyc04g050820
Vascular_WOX4,Solyc04g051270
Vascular_WOX4,Solyc04g054290
Vascular_WOX4,Solyc04g055060
Vascular_WOX4,Solyc04g056650
Vascular_WOX4,Solyc04g057990
Vascular_WOX4,Solyc04g063245
Vascular_WOX4,Solyc04g071310
Vascular_WOX4,Solyc04g071620
Vascular_WOX4,Solyc04g071615
Vascular_WOX4,Solyc04g072895
Vascular_WOX4,Solyc04g074140
Vascular_WOX4,Solyc04g074145
Vascular_WOX4,Solyc04g074530
Vascular_WOX4,Solyc04g074880
Vascular_WOX4,Solyc04g076190
Vascular_WOX4,Solyc04g076350
Vascular_WOX4,Solyc04g076390
Vascular_WOX4,Solyc04g076410
Vascular_WOX4,Solyc04g076460
Vascular_WOX4,Solyc04g076690
Vascular_WOX4,Solyc04g077100
Vascular_WOX4,Solyc04g079290
Vascular_WOX4,Solyc04g080220
Vascular_WOX4,Solyc04g080270
Vascular_WOX4,Solyc04g080280
Vascular_WOX4,Solyc04g080390
Vascular_WOX4,Solyc04g080800
Vascular_WOX4,Solyc04g081630
Vascular_WOX4,Solyc04g081650
Vascular_WOX4,Solyc04g081730
Vascular_WOX4,Solyc04g082170
Vascular_WOX4,Solyc04g082190
Vascular_WOX4,Solyc04g082510
Vascular_WOX4,Solyc05g005620
Vascular_WOX4,Solyc05g005840
Vascular_WOX4,Solyc05g006410
Vascular_WOX4,Solyc05g007180
Vascular_WOX4,Solyc05g007810
Vascular_WOX4,Solyc05g008540
Vascular_WOX4,Solyc05g009450
Vascular_WOX4,Solyc05g009540
Vascular_WOX4,Solyc05g009710
Vascular_WOX4,Solyc05g012190
Vascular_WOX4,Solyc05g012200
Vascular_WOX4,Solyc05g012210
Vascular_WOX4,Solyc05g012700
Vascular_WOX4,Solyc05g013115
Vascular_WOX4,Solyc05g013160
Vascular_WOX4,Solyc05g013300
Vascular_WOX4,Solyc05g013400
Vascular_WOX4,Solyc05g014100
Vascular_WOX4,Solyc05g014110
Vascular_WOX4,Solyc05g014210
Vascular_WOX4,Solyc05g014275
Vascular_WOX4,Solyc05g014290
Vascular_WOX4,Solyc05g014630
Vascular_WOX4,Solyc05g014633
Vascular_WOX4,Solyc05g014765
Vascular_WOX4,Solyc05g015650
Vascular_WOX4,Solyc05g015840
Vascular_WOX4,Solyc05g017990
Vascular_WOX4,Solyc05g021163
Vascular_WOX4,Solyc05g021180
Vascular_WOX4,Solyc05g021410
Vascular_WOX4,Solyc05g024230
Vascular_WOX4,Solyc05g024245
Vascular_WOX4,Solyc05g025905
Vascular_WOX4,Solyc05g026060
Vascular_WOX4,Solyc05g026140
Vascular_WOX4,Solyc05g032670
Vascular_WOX4,Solyc05g041860
Vascular_WOX4,Solyc05g046280
Vascular_WOX4,Solyc05g051220
Vascular_WOX4,Solyc05g051230
Vascular_WOX4,Solyc05g052170
Vascular_WOX4,Solyc05g052490
Vascular_WOX4,Solyc05g052940
Vascular_WOX4,Solyc05g052950
Vascular_WOX4,Solyc05g053170
Vascular_WOX4,Solyc05g053770
Vascular_WOX4,Solyc05g056040
Vascular_WOX4,Solyc06g005110
Vascular_WOX4,Solyc06g005860
Vascular_WOX4,Solyc06g006110
Vascular_WOX4,Solyc06g007220
Vascular_WOX4,Solyc06g007540
Vascular_WOX4,Solyc06g007850
Vascular_WOX4,Solyc06g008803
Vascular_WOX4,Solyc06g008810
Vascular_WOX4,Solyc06g010260
Vascular_WOX4,Solyc06g011490
Vascular_WOX4,Solyc06g011540
Vascular_WOX4,Solyc06g024380
Vascular_WOX4,Solyc06g024245
Vascular_WOX4,Solyc06g024203
Vascular_WOX4,Solyc06g024207
Vascular_WOX4,Solyc06g036060
Vascular_WOX4,Solyc06g036310
Vascular_WOX4,Solyc06g036640
Vascular_WOX4,Solyc06g043020
Vascular_WOX4,Solyc06g048910
Vascular_WOX4,Solyc06g050715
Vascular_WOX4,Solyc06g051450
Vascular_WOX4,Solyc06g051660
Vascular_WOX4,Solyc06g051900
Vascular_WOX4,Solyc06g053150
Vascular_WOX4,Solyc06g053230
Vascular_WOX4,Solyc06g053510
Vascular_WOX4,Solyc06g053653
Vascular_WOX4,Solyc06g053800
Vascular_WOX4,Solyc06g053805
Vascular_WOX4,Solyc06g053950
Vascular_WOX4,Solyc06g054020
Vascular_WOX4,Solyc06g054120
Vascular_WOX4,Solyc06g054240
Vascular_WOX4,Solyc06g054400
Vascular_WOX4,Solyc06g059740
Vascular_WOX4,Solyc06g060013
Vascular_WOX4,Solyc06g060600
Vascular_WOX4,Solyc06g060960
Vascular_WOX4,Solyc06g061030
Vascular_WOX4,Solyc06g061120
Vascular_WOX4,Solyc06g062890
Vascular_WOX4,Solyc06g063250
Vascular_WOX4,Solyc06g064660
Vascular_WOX4,Solyc06g066180
Vascular_WOX4,Solyc06g066330
Vascular_WOX4,Solyc06g066460
Vascular_WOX4,Solyc06g066477
Vascular_WOX4,Solyc06g066560
Vascular_WOX4,Solyc06g066620
Vascular_WOX4,Solyc06g066650
Vascular_WOX4,Solyc06g068370
Vascular_WOX4,Solyc06g069130
Vascular_WOX4,Solyc06g069210
Vascular_WOX4,Solyc06g069370
Vascular_WOX4,Solyc06g069697
Vascular_WOX4,Solyc06g071620
Vascular_WOX4,Solyc06g071990
Vascular_WOX4,Solyc06g072350
Vascular_WOX4,Solyc06g072410
Vascular_WOX4,Solyc06g072500
Vascular_WOX4,Solyc06g072650
Vascular_WOX4,Solyc06g072830
Vascular_WOX4,Solyc06g072930
Vascular_WOX4,Solyc06g073510
Vascular_WOX4,Solyc06g073570
Vascular_WOX4,Solyc06g073580
Vascular_WOX4,Solyc06g073700
Vascular_WOX4,Solyc06g073980
Vascular_WOX4,Solyc06g074570
Vascular_WOX4,Solyc06g075040
Vascular_WOX4,Solyc06g075250
Vascular_WOX4,Solyc06g076250
Vascular_WOX4,Solyc06g082040
Vascular_WOX4,Solyc06g082140
Vascular_WOX4,Solyc06g082220
Vascular_WOX4,Solyc06g082230
Vascular_WOX4,Solyc06g082320
Vascular_WOX4,Solyc06g082470
Vascular_WOX4,Solyc06g082895
Vascular_WOX4,Solyc06g082900
Vascular_WOX4,Solyc06g083000
Vascular_WOX4,Solyc06g083933
Vascular_WOX4,Solyc06g084430
Vascular_WOX4,Solyc06g084480
Vascular_WOX4,Solyc06g084483
Vascular_WOX4,Solyc06g084550
Vascular_WOX4,Solyc06g084626
Vascular_WOX4,Solyc07g005140
Vascular_WOX4,Solyc07g005230
Vascular_WOX4,Solyc07g005240
Vascular_WOX4,Solyc07g006490
Vascular_WOX4,Solyc07g007760
Vascular_WOX4,Solyc07g007840
Vascular_WOX4,Solyc07g008010
Vascular_WOX4,Solyc07g008480
Vascular_WOX4,Solyc07g009460
Vascular_WOX4,Solyc07g009500
Vascular_WOX4,Solyc07g017520
Vascular_WOX4,Solyc07g018390
Vascular_WOX4,Solyc07g022830
Vascular_WOX4,Solyc07g025490
Vascular_WOX4,Solyc07g026620
Vascular_WOX4,Solyc07g032170
Vascular_WOX4,Solyc07g032180
Vascular_WOX4,Solyc07g032220
Vascular_WOX4,Solyc07g039270
Vascular_WOX4,Solyc07g039287
Vascular_WOX4,Solyc07g039295
Vascular_WOX4,Solyc07g041330
Vascular_WOX4,Solyc07g041340
Vascular_WOX4,Solyc07g041640
Vascular_WOX4,Solyc07g041735
Vascular_WOX4,Solyc07g042720
Vascular_WOX4,Solyc07g042750
Vascular_WOX4,Solyc07g044790
Vascular_WOX4,Solyc07g045380
Vascular_WOX4,Solyc07g047750
Vascular_WOX4,Solyc07g052480
Vascular_WOX4,Solyc07g052560
Vascular_WOX4,Solyc07g053250
Vascular_WOX4,Solyc07g054090
Vascular_WOX4,Solyc07g054230
Vascular_WOX4,Solyc07g054330
Vascular_WOX4,Solyc07g054760
Vascular_WOX4,Solyc07g055020
Vascular_WOX4,Solyc07g055215
Vascular_WOX4,Solyc07g055220
Vascular_WOX4,Solyc07g056590
Vascular_WOX4,Solyc07g062900
Vascular_WOX4,Solyc07g062950
Vascular_WOX4,Solyc07g063510
Vascular_WOX4,Solyc07g064160
Vascular_WOX4,Solyc07g065500
Vascular_WOX4,Solyc07g065820
Vascular_WOX4,Solyc07g065870
Vascular_WOX4,Solyc07g066010
Vascular_WOX4,Solyc07g066030
Vascular_WOX4,Solyc07g066050
Vascular_WOX4,Solyc07g066340
Vascular_WOX4,Solyc07g066385
Vascular_WOX4,Solyc07g066450
Vascular_WOX4,Solyc08g005030
Vascular_WOX4,Solyc08g005250
Vascular_WOX4,Solyc08g005290
Vascular_WOX4,Solyc08g005350
Vascular_WOX4,Solyc08g006230
Vascular_WOX4,Solyc08g006600
Vascular_WOX4,Solyc08g006910
Vascular_WOX4,Solyc08g007100
Vascular_WOX4,Solyc08g007330
Vascular_WOX4,Solyc08g007470
Vascular_WOX4,Solyc08g007750
Vascular_WOX4,Solyc08g008070
Vascular_WOX4,Solyc08g013890
Vascular_WOX4,Solyc08g014330
Vascular_WOX4,Solyc08g014550
Vascular_WOX4,Solyc08g015860
Vascular_WOX4,Solyc08g036560
Vascular_WOX4,Solyc08g044270
Vascular_WOX4,Solyc08g041820
Vascular_WOX4,Solyc08g023490
Vascular_WOX4,Solyc08g023493
Vascular_WOX4,Solyc08g023497
Vascular_WOX4,Solyc08g029150
Vascular_WOX4,Solyc08g059760
Vascular_WOX4,Solyc08g061250
Vascular_WOX4,Solyc08g061270
Vascular_WOX4,Solyc08g061650
Vascular_WOX4,Solyc08g062960
Vascular_WOX4,Solyc08g065220
Vascular_WOX4,Solyc08g065310
Vascular_WOX4,Solyc08g065450
Vascular_WOX4,Solyc08g066060
Vascular_WOX4,Solyc08g067060
Vascular_WOX4,Solyc08g067670
Vascular_WOX4,Solyc08g067740
Vascular_WOX4,Solyc08g067730
Vascular_WOX4,Solyc08g067960
Vascular_WOX4,Solyc08g068220
Vascular_WOX4,Solyc08g068390
Vascular_WOX4,Solyc08g068930
Vascular_WOX4,Solyc08g069010
Vascular_WOX4,Solyc08g069120
Vascular_WOX4,Solyc08g069130
Vascular_WOX4,Solyc08g074450
Vascular_WOX4,Solyc08g075460
Vascular_WOX4,Solyc08g075500
Vascular_WOX4,Solyc08g075520
Vascular_WOX4,Solyc08g076490
Vascular_WOX4,Solyc08g076680
Vascular_WOX4,Solyc08g076885
Vascular_WOX4,Solyc08g077685
Vascular_WOX4,Solyc08g077950
Vascular_WOX4,Solyc08g078100
Vascular_WOX4,Solyc08g078203
Vascular_WOX4,Solyc08g078490
Vascular_WOX4,Solyc08g078750
Vascular_WOX4,Solyc08g078753
Vascular_WOX4,Solyc08g079030
Vascular_WOX4,Solyc08g079890
Vascular_WOX4,Solyc08g080000
Vascular_WOX4,Solyc08g080400
Vascular_WOX4,Solyc08g080540
Vascular_WOX4,Solyc08g080580
Vascular_WOX4,Solyc08g081250
Vascular_WOX4,Solyc08g081620
Vascular_WOX4,Solyc08g081840
Vascular_WOX4,Solyc08g082390
Vascular_WOX4,Solyc08g082410
Vascular_WOX4,Solyc08g083230
Vascular_WOX4,Solyc08g083315
Vascular_WOX4,Solyc09g005230
Vascular_WOX4,Solyc09g005270
Vascular_WOX4,Solyc09g005580
Vascular_WOX4,Solyc09g005590
Vascular_WOX4,Solyc09g007330
Vascular_WOX4,Solyc09g007340
Vascular_WOX4,Solyc09g007890
Vascular_WOX4,Solyc09g008010
Vascular_WOX4,Solyc09g008130
Vascular_WOX4,Solyc09g008260
Vascular_WOX4,Solyc09g008820
Vascular_WOX4,Solyc09g009100
Vascular_WOX4,Solyc09g009340
Vascular_WOX4,Solyc09g009380
Vascular_WOX4,Solyc09g009610
Vascular_WOX4,Solyc09g009650
Vascular_WOX4,Solyc09g010320
Vascular_WOX4,Solyc09g010870
Vascular_WOX4,Solyc09g011160
Vascular_WOX4,Solyc09g011710
Vascular_WOX4,Solyc09g013090
Vascular_WOX4,Solyc09g013140
Vascular_WOX4,Solyc09g014210
Vascular_WOX4,Solyc09g014510
Vascular_WOX4,Solyc09g014530
Vascular_WOX4,Solyc09g015490
Vascular_WOX4,Solyc09g015850
Vascular_WOX4,Solyc09g016950
Vascular_WOX4,Solyc09g018840
Vascular_WOX4,Solyc09g018950
Vascular_WOX4,Solyc09g042785
Vascular_WOX4,Solyc09g031790
Vascular_WOX4,Solyc09g055550
Vascular_WOX4,Solyc09g056100
Vascular_WOX4,Solyc09g056130
Vascular_WOX4,Solyc09g056135
Vascular_WOX4,Solyc09g059290
Vascular_WOX4,Solyc09g063140
Vascular_WOX4,Solyc09g065690
Vascular_WOX4,Solyc09g025220
Vascular_WOX4,Solyc09g072710
Vascular_WOX4,Solyc09g074360
Vascular_WOX4,Solyc09g074650
Vascular_WOX4,Solyc09g075530
Vascular_WOX4,Solyc09g075760
Vascular_WOX4,Solyc09g075790
Vascular_WOX4,Solyc09g082760
Vascular_WOX4,Solyc09g083200
Vascular_WOX4,Solyc09g084450
Vascular_WOX4,Solyc09g090220
Vascular_WOX4,Solyc09g091100
Vascular_WOX4,Solyc09g091200
Vascular_WOX4,Solyc09g092320
Vascular_WOX4,Solyc09g098390
Vascular_WOX4,Solyc09g098580
Vascular_WOX4,Solyc10g005000
Vascular_WOX4,Solyc10g005340
Vascular_WOX4,Solyc10g005630
Vascular_WOX4,Solyc10g005740
Vascular_WOX4,Solyc10g005840
Vascular_WOX4,Solyc10g006157
Vascular_WOX4,Solyc10g006190
Vascular_WOX4,Solyc10g006250
Vascular_WOX4,Solyc10g006710
Vascular_WOX4,Solyc10g007310
Vascular_WOX4,Solyc10g008830
Vascular_WOX4,Solyc10g009100
Vascular_WOX4,Solyc10g009570
Vascular_WOX4,Solyc10g017510
Vascular_WOX4,Solyc10g061860
Vascular_WOX4,Solyc10g044915
Vascular_WOX4,Solyc10g045270
Vascular_WOX4,Solyc10g045310
Vascular_WOX4,Solyc10g045320
Vascular_WOX4,Solyc10g048060
Vascular_WOX4,Solyc10g049590
Vascular_WOX4,Solyc10g050735
Vascular_WOX4,Solyc10g051020
Vascular_WOX4,Solyc10g055540
Vascular_WOX4,Solyc10g055700
Vascular_WOX4,Solyc10g055770
Vascular_WOX4,Solyc10g074900
Vascular_WOX4,Solyc10g076260
Vascular_WOX4,Solyc10g076270
Vascular_WOX4,Solyc10g077110
Vascular_WOX4,Solyc10g079310
Vascular_WOX4,Solyc10g079710
Vascular_WOX4,Solyc10g080070
Vascular_WOX4,Solyc10g080130
Vascular_WOX4,Solyc10g080280
Vascular_WOX4,Solyc10g081430
Vascular_WOX4,Solyc10g081550
Vascular_WOX4,Solyc10g083300
Vascular_WOX4,Solyc10g083380
Vascular_WOX4,Solyc10g083470
Vascular_WOX4,Solyc10g083480
Vascular_WOX4,Solyc10g083710
Vascular_WOX4,Solyc10g084000
Vascular_WOX4,Solyc10g084080
Vascular_WOX4,Solyc10g087013
Vascular_WOX4,Solyc10g084740
Vascular_WOX4,Solyc10g086320
Vascular_WOX4,Solyc10g086440
Vascular_WOX4,Solyc10g086510
Vascular_WOX4,Solyc10g086710
Vascular_WOX4,Solyc11g005440
Vascular_WOX4,Solyc11g005590
Vascular_WOX4,Solyc11g006245
Vascular_WOX4,Solyc11g006560
Vascular_WOX4,Solyc11g006640
Vascular_WOX4,Solyc11g006820
Vascular_WOX4,Solyc11g007160
Vascular_WOX4,Solyc11g007310
Vascular_WOX4,Solyc11g007340
Vascular_WOX4,Solyc11g007700
Vascular_WOX4,Solyc11g007790
Vascular_WOX4,Solyc11g008103
Vascular_WOX4,Solyc11g008960
Vascular_WOX4,Solyc11g010620
Vascular_WOX4,Solyc11g010880
Vascular_WOX4,Solyc11g011410
Vascular_WOX4,Solyc11g011540
Vascular_WOX4,Solyc11g011548
Vascular_WOX4,Solyc11g011780
Vascular_WOX4,Solyc11g011800
Vascular_WOX4,Solyc11g011980
Vascular_WOX4,Solyc11g012540
Vascular_WOX4,Solyc11g012550
Vascular_WOX4,Solyc11g012563
Vascular_WOX4,Solyc11g012745
Vascular_WOX4,Solyc11g013010
Vascular_WOX4,Solyc11g013155
Vascular_WOX4,Solyc11g013760
Vascular_WOX4,Solyc11g013770
Vascular_WOX4,Solyc11g017400
Vascular_WOX4,Solyc11g018510
Vascular_WOX4,Solyc11g018560
Vascular_WOX4,Solyc11g020060
Vascular_WOX4,Solyc11g020180
Vascular_WOX4,Solyc11g021060
Vascular_WOX4,Solyc11g021130
Vascular_WOX4,Solyc11g021170
Vascular_WOX4,Solyc11g021290
Vascular_WOX4,Solyc11g021310
Vascular_WOX4,Solyc11g051200
Vascular_WOX4,Solyc11g027645
Vascular_WOX4,Solyc11g027660
Vascular_WOX4,Solyc11g027670
Vascular_WOX4,Solyc11g027710
Vascular_WOX4,Solyc11g027770
Vascular_WOX4,Solyc11g032100
Vascular_WOX4,Solyc11g045690
Vascular_WOX4,Solyc11g045670
Vascular_WOX4,Solyc11g045440
Vascular_WOX4,Solyc11g045430
Vascular_WOX4,Solyc11g045150
Vascular_WOX4,Solyc11g044670
Vascular_WOX4,Solyc11g044620
Vascular_WOX4,Solyc11g044610
Vascular_WOX4,Solyc11g043155
Vascular_WOX4,Solyc11g042523
Vascular_WOX4,Solyc11g042460
Vascular_WOX4,Solyc11g040300
Vascular_WOX4,Solyc11g040260
Vascular_WOX4,Solyc11g040222
Vascular_WOX4,Solyc11g039980
Vascular_WOX4,Solyc11g056320
Vascular_WOX4,Solyc11g056400
Vascular_WOX4,Solyc11g063520
Vascular_WOX4,Solyc11g063610
Vascular_WOX4,Solyc11g064950
Vascular_WOX4,Solyc11g065090
Vascular_WOX4,Solyc11g065420
Vascular_WOX4,Solyc11g065640
Vascular_WOX4,Solyc11g066990
Vascular_WOX4,Solyc11g068940
Vascular_WOX4,Solyc11g068980
Vascular_WOX4,Solyc11g069925
Vascular_WOX4,Solyc11g070070
Vascular_WOX4,Solyc11g070100
Vascular_WOX4,Solyc11g072160
Vascular_WOX4,Solyc11g072220
Vascular_WOX4,Solyc12g005030
Vascular_WOX4,Solyc12g005040
Vascular_WOX4,Solyc12g005090
Vascular_WOX4,Solyc12g005093
Vascular_WOX4,Solyc12g006570
